eff_distance_m,time_diff_s,same_type,causally_linked,both_person_type,both_at_home,any_unknown_anchor,same_user,min_user_ratio,sum_gps_error,label,source
82.6,266.0,1,0,0,0,0,0,0.585,44.2,1,عضوي موجب
3855.7,17642333.0,1,0,0,1,0,0,0.79,34.5,0,عضوي سالب
0.0,124.0,1,0,0,0,0,0,0.693,27.1,1,حريقان متجاوران
9029.6,7236190.0,1,0,0,0,0,0,0.461,28.0,0,عضوي سالب
0.0,20.0,1,0,0,0,0,0,0.763,54.9,1,نفس المكان بفاصل زمني
0.0,113.0,1,0,0,0,0,0,0.712,64.0,1,عضوي موجب
0.0,214.0,1,0,0,0,0,0,0.827,50.7,1,مبلغ متأخر
204.2,353.0,1,0,0,0,0,0,0.702,39.9,1,مشاهدون بعيدون
0.0,269.0,1,0,0,0,0,0,0.586,82.6,1,عضوي موجب
4903.9,1068838.0,0,1,0,0,0,0,0.637,28.9,0,عضوي سالب
4743.4,877137.0,1,0,0,1,0,0,0.707,60.0,0,عضوي سالب
2155.2,13094656.0,0,0,0,0,0,0,0.838,72.1,0,عضوي سالب
112.0,75.0,1,0,0,0,1,0,0.923,36.0,1,عضوي موجب
5440.2,9932481.0,0,0,0,0,0,0,0.823,41.7,0,عضوي سالب
0.0,23.0,1,0,0,0,0,0,0.693,94.2,1,عضوي موجب
21.2,214.0,1,0,0,0,0,0,0.737,66.2,1,عضوي موجب
103.4,233.0,1,0,0,1,0,0,0.582,38.5,1,عضوي موجب
4.4,98.0,1,0,0,0,1,0,0.138,54.0,0,كاذب انتهازي
71.1,80.0,1,0,0,0,0,0,0.819,57.9,1,عضوي موجب
162.0,155.0,1,0,0,0,0,0,0.875,45.0,1,مشاهدون بعيدون
10793.5,13255621.0,0,1,0,1,0,0,0.763,44.0,0,عضوي سالب
213.0,35.0,0,1,0,1,0,0,0.676,46.6,0,حريق+طبي مستقلان
0.0,284.0,1,0,0,0,0,0,0.737,83.5,1,عضوي موجب
427.3,67.0,1,0,0,0,0,0,0.648,69.4,0,حريقان متجاوران
115.1,55.0,1,0,0,0,1,0,0.602,36.8,1,مشاهدون بعيدون
111.9,53.0,0,1,0,1,0,0,0.729,50.6,0,حريق+طبي مستقلان
50.7,195.0,1,0,0,0,1,0,0.799,36.4,1,عضوي موجب
54.6,169.0,1,0,0,0,0,0,0.837,33.7,1,عضوي موجب
1706.1,151110.0,0,1,0,1,0,0,0.82,19.3,0,عضوي سالب
93.4,90.0,1,0,0,0,1,0,0.769,81.4,1,عضوي موجب
0.0,155.0,1,0,0,0,1,0,0.104,38.5,0,كاذب انتهازي
0.0,269.0,1,0,0,0,0,0,0.841,81.4,1,عضوي موجب
76.3,128.0,1,0,0,0,1,0,0.683,61.8,1,عضوي موجب
165.6,625.7,1,0,0,0,0,0,0.619,29.3,0,سلسلة حوادث سير
0.0,208.0,1,0,0,0,0,0,0.823,61.1,1,عضوي موجب
7757.2,16489004.0,0,1,0,0,1,0,0.858,51.1,0,عضوي سالب
0.0,47.0,1,0,1,1,0,0,0.632,38.0,0,جيران طبيون
0.0,53.0,1,0,0,0,1,0,0.71,94.7,1,عضوي موجب
4563.6,8035082.0,0,1,0,0,0,0,0.876,38.2,0,عضوي سالب
482.0,73.0,1,0,0,0,0,0,0.635,32.1,0,حريقان متجاوران
38.2,326.0,1,0,0,0,0,0,0.708,83.9,1,تشتت واسع
74.1,17.0,1,0,0,0,1,0,0.872,41.7,1,عضوي موجب
43.6,41.0,1,0,1,0,1,0,0.87,17.3,1,عضوي موجب
1455.9,2249815.0,0,1,0,0,0,0,0.703,62.9,0,عضوي سالب
9.2,206.0,1,0,0,0,0,0,0.737,76.4,1,عضوي موجب
9412.2,13415398.0,1,0,0,0,0,0,0.86,64.7,0,عضوي سالب
9.8,68.0,1,0,0,0,0,0,0.619,40.4,1,حريق+طبي مستقلان
67.7,91.0,1,0,0,0,0,0,0.702,33.8,1,عضوي موجب
48.4,185.0,1,0,0,0,0,0,0.861,41.7,1,عضوي موجب
0.0,1423.1,1,0,0,0,0,0,0.756,51.4,0,نفس المكان بفاصل زمني
399.7,154.0,1,0,0,0,0,0,0.712,35.5,0,حريقان متجاوران
37.0,93.0,1,0,0,0,0,0,0.802,36.0,1,عضوي موجب
11.8,156.0,1,0,0,0,1,0,0.868,71.8,1,عضوي موجب
5944.1,16089005.0,0,1,0,0,0,0,0.823,56.4,0,عضوي سالب
14.7,189.0,1,0,0,0,0,0,0.595,75.6,1,عضوي موجب
1844.3,10819578.0,0,0,0,0,1,0,0.71,83.7,0,عضوي سالب
4351.9,24314808.0,0,1,0,0,0,0,0.607,27.1,0,عضوي سالب
33.4,89.0,1,0,0,0,1,0,0.803,26.6,1,مشاهدون بعيدون
71.8,313.0,1,0,0,0,0,0,0.799,29.0,1,عضوي موجب
65.2,402.0,1,0,0,0,0,0,0.704,80.2,1,عضوي موجب
1006.4,12237183.0,0,0,0,0,1,0,0.781,67.0,0,عضوي سالب
0.0,9.0,1,0,0,0,0,0,0.783,67.8,1,عضوي موجب
128.7,347.0,1,0,0,0,0,0,0.785,37.7,1,عضوي موجب
73.9,83.0,1,0,0,0,0,0,0.717,72.8,1,تشتت واسع
94.9,75.0,1,0,0,0,1,0,0.126,46.1,0,كاذب انتهازي
53.4,449.0,1,0,0,0,0,0,0.788,32.6,1,عضوي موجب
14.6,153.0,1,0,1,1,0,0,0.797,46.8,1,عضوي موجب
8898.0,31159080.0,0,0,0,0,0,0,0.777,69.4,0,عضوي سالب
0.0,1099.5,1,0,0,0,0,0,0.825,42.3,0,نفس المكان بفاصل زمني
36.3,237.0,1,0,0,0,0,0,0.82,30.3,1,عضوي موجب
31.3,168.0,1,0,0,0,0,0,0.721,53.4,1,انفجار مركب
0.0,252.0,1,0,0,0,0,1,0.836,49.2,1,عضوي موجب
5967.4,4963062.0,0,0,0,1,0,0,0.687,58.7,0,عضوي سالب
378.3,136.0,1,0,0,0,0,0,0.806,43.7,0,حريقان متجاوران
3618.5,15401834.0,0,0,0,0,0,0,0.59,32.3,0,عضوي سالب
196.6,150.0,0,1,0,0,0,0,0.683,52.7,0,حريق+طبي مستقلان
0.0,1196.3,1,0,0,0,0,0,0.622,26.0,1,مبلغ متأخر
123.4,169.0,1,0,0,0,0,0,0.904,23.8,1,عضوي موجب
51.4,144.0,0,1,0,1,0,0,0.674,49.4,1,انفجار مركب
0.0,154.0,1,0,0,0,1,0,0.835,67.2,1,عضوي موجب
6099.8,9931126.0,0,1,0,0,0,0,0.826,45.4,0,عضوي سالب
64.3,150.0,1,0,0,0,1,0,0.707,46.4,1,عضوي موجب
2987.6,22011715.0,0,1,0,0,1,0,0.683,42.3,0,عضوي سالب
2.0,2.0,1,0,0,0,0,0,0.689,36.8,1,مبلغ متأخر
134.2,289.0,1,0,0,0,0,0,0.873,13.7,1,عضوي موجب
11380.1,7588457.0,0,1,0,0,0,0,0.796,68.2,0,عضوي سالب
5980.9,5279477.0,0,1,0,0,0,0,0.637,69.7,0,عضوي سالب
10185.0,15799359.0,0,0,0,0,0,0,0.62,31.8,0,عضوي سالب
0.0,187.0,1,0,0,0,1,0,0.671,94.2,1,عضوي موجب
5017.5,16888205.0,0,0,0,0,1,0,0.669,39.9,0,عضوي سالب
61.6,10.0,0,1,0,0,0,0,0.65,29.8,1,انفجار مركب
10.5,1053.5,1,0,0,0,0,0,0.607,45.4,0,نفس المكان بفاصل زمني
32.3,195.0,1,0,0,0,0,0,0.653,18.3,1,انفجار مركب
0.0,172.0,1,0,0,0,0,0,0.595,84.7,1,عضوي موجب
42.6,292.0,1,0,0,0,0,0,0.693,42.2,1,عضوي موجب
40.7,16.0,1,0,0,0,0,0,0.514,65.5,1,عضوي موجب
530.6,226.0,1,0,0,0,0,0,0.62,35.9,0,حريقان متجاوران
17.0,293.0,1,0,1,0,0,0,0.748,62.4,1,عضوي موجب
0.0,90.0,1,0,0,0,0,0,0.788,65.8,1,عضوي موجب
3984.5,3556590.0,1,0,1,1,0,0,0.818,50.3,0,عضوي سالب
66.6,86.0,1,0,0,0,1,0,0.82,11.2,1,عضوي موجب
33.8,20.0,1,0,0,0,0,0,0.804,70.9,1,عضوي موجب
1497.0,8800767.0,0,1,0,0,0,0,0.748,87.3,0,عضوي سالب
1659.8,536180.0,0,0,0,0,0,0,0.748,85.4,0,عضوي سالب
5806.0,18413270.0,0,1,0,0,1,0,0.861,56.2,0,عضوي سالب
7.5,126.0,0,1,0,1,0,0,0.643,63.5,1,انفجار مركب
0.0,1139.4,1,0,0,0,0,0,0.678,48.9,1,مبلغ متأخر
0.0,50.0,1,0,0,0,1,0,0.741,90.9,1,عضوي موجب
219.0,232.0,1,0,0,0,1,0,0.63,37.9,1,مشاهدون بعيدون
1612.0,3122105.0,0,0,0,0,0,0,0.739,87.2,0,عضوي سالب
10.2,43.0,1,0,0,0,1,0,0.825,77.1,1,عضوي موجب
0.0,109.0,1,0,0,0,0,0,0.853,37.1,1,مبلغ متأخر
4941.4,1669533.0,0,1,0,0,0,0,0.8,50.3,0,عضوي سالب
3771.0,14975749.0,0,1,0,0,0,0,0.626,55.4,0,عضوي سالب
0.0,188.0,0,0,0,1,0,0,0.677,40.2,1,انفجار مركب
8478.2,6993966.0,1,0,0,0,1,0,0.757,60.9,0,عضوي سالب
78.8,358.0,1,0,0,0,0,0,0.748,23.8,1,عضوي موجب
2104.3,6954043.0,0,0,0,0,0,0,0.664,61.0,0,عضوي سالب
46.4,89.0,1,0,0,0,0,0,0.825,99.1,1,عضوي موجب
0.0,4.0,1,0,0,0,0,0,0.72,63.9,1,عضوي موجب
388.9,252.0,1,0,0,0,0,0,0.701,73.3,1,تشتت واسع
0.0,1950.2,1,0,0,0,0,0,0.786,60.9,0,نفس المكان بفاصل زمني
65.0,219.0,1,0,0,0,0,0,0.788,66.9,1,عضوي موجب
299.2,381.0,1,0,0,0,1,0,0.84,49.0,1,مشاهدون بعيدون
58.0,378.0,1,0,0,0,1,0,0.928,47.8,1,عضوي موجب
22.1,133.0,1,0,0,0,0,0,0.861,54.4,1,عضوي موجب
67.9,61.0,1,0,1,0,0,0,0.734,63.8,1,عضوي موجب
8509.7,13901990.0,0,0,0,0,0,0,0.728,64.2,0,عضوي سالب
0.0,12.0,1,0,0,0,0,0,0.812,52.5,1,عضوي موجب
106.6,257.0,1,0,0,0,0,0,0.923,19.7,1,عضوي موجب
31.0,279.0,1,0,0,0,1,0,0.847,44.0,1,عضوي موجب
3245.6,28350916.0,0,0,0,0,1,0,0.685,43.0,0,عضوي سالب
6.2,72.0,1,0,1,0,0,0,0.461,73.4,1,عضوي موجب
0.0,53.0,1,0,1,0,0,1,0.921,83.2,1,عضوي موجب
0.0,319.0,1,0,0,0,0,0,0.707,55.4,1,عضوي موجب
4638.2,5952253.0,0,1,0,0,1,0,0.619,71.0,0,عضوي سالب
7375.2,3884355.0,0,0,0,0,1,0,0.845,72.1,0,عضوي سالب
108.5,277.0,1,0,0,0,0,0,0.905,29.7,1,عضوي موجب
4149.3,14102955.0,0,1,0,0,0,0,0.593,41.7,0,عضوي سالب
0.0,93.0,1,0,0,0,0,0,0.693,87.0,1,عضوي موجب
0.0,242.0,0,1,0,0,0,0,0.746,63.6,1,انفجار مركب
12.4,986.4,1,0,0,0,0,0,0.71,36.7,1,مبلغ متأخر
26.3,178.0,1,0,0,0,0,0,0.745,49.4,1,عضوي موجب
7.6,207.0,1,0,0,0,0,0,0.824,54.5,1,عضوي موجب
34.0,38.0,1,0,1,0,0,0,0.532,51.7,1,عضوي موجب
4305.5,1734212.0,0,0,0,0,1,0,0.769,46.9,0,عضوي سالب
0.0,193.0,1,0,0,0,1,0,0.64,59.3,1,عضوي موجب
80.9,116.0,1,0,0,0,1,0,0.706,63.4,1,عضوي موجب
64.4,628.0,1,0,0,0,1,0,0.766,38.4,1,عضوي موجب
5109.6,15090735.0,0,0,0,0,1,0,0.892,44.4,0,عضوي سالب
127.3,49.0,0,1,0,1,0,0,0.724,44.1,0,حريق+طبي مستقلان
0.0,381.0,1,0,0,0,0,0,0.788,65.8,1,عضوي موجب
5574.6,3842224.0,0,1,0,0,0,0,0.685,73.1,0,عضوي سالب
43.6,476.0,1,0,0,0,0,0,0.8,70.0,1,عضوي موجب
20.0,235.0,1,0,0,0,0,0,0.737,83.6,1,عضوي موجب
0.0,120.0,0,1,0,0,0,0,0.895,48.6,1,انفجار مركب
286.7,95.0,1,0,0,0,0,0,0.737,75.5,1,تشتت واسع
10.3,287.0,1,0,0,0,0,0,0.836,39.2,1,عضوي موجب
112.5,201.0,1,0,0,0,1,0,0.858,44.4,1,عضوي موجب
22.7,182.0,1,0,1,1,0,0,0.683,52.7,1,عضوي موجب
0.0,47.0,1,0,0,1,0,0,0.639,81.6,1,عضوي موجب
32.9,136.0,1,0,0,0,0,0,0.745,54.9,1,عضوي موجب
0.0,493.0,1,0,0,0,0,0,0.566,54.1,1,عضوي موجب
0.0,187.0,1,0,0,0,0,0,0.692,52.6,1,حريق+طبي مستقلان
1946.6,4381716.0,1,0,0,0,0,0,0.874,63.1,0,عضوي سالب
34.4,187.0,1,0,0,0,1,0,0.8,48.2,1,عضوي موجب
82.7,49.0,1,0,0,0,1,0,0.854,43.2,1,عضوي موجب
553.8,147.0,1,0,0,0,0,0,0.669,85.1,1,تشتت واسع
0.0,46.0,1,0,0,0,0,0,0.595,70.2,1,عضوي موجب
64.8,36.0,0,1,0,0,0,0,0.662,31.3,1,انفجار مركب
85.1,239.0,1,0,0,0,0,0,0.779,83.9,1,تشتت واسع
107.5,28.0,1,0,1,0,1,0,0.939,63.2,1,عضوي موجب
92.8,89.0,0,0,0,0,0,0,0.792,31.3,1,انفجار مركب
2835.3,18939213.0,0,0,0,0,0,0,0.607,78.4,0,عضوي سالب
414.5,85.0,1,0,0,0,0,0,0.7,89.9,1,تشتت واسع
2222.8,109667.0,1,0,0,0,1,0,0.766,45.4,0,عضوي سالب
0.0,310.0,1,0,0,0,0,0,0.752,70.1,1,عضوي موجب
107.0,258.0,1,0,1,0,0,0,0.824,45.3,1,عضوي موجب
6114.5,3666028.0,0,1,0,0,0,0,0.766,78.8,0,عضوي سالب
1038.6,8398978.0,1,0,0,0,0,0,0.685,23.7,0,عضوي سالب
15.0,72.0,1,0,0,0,0,0,0.794,55.4,1,عضوي موجب
2468.1,13290011.0,0,1,0,0,0,0,0.937,32.1,0,عضوي سالب
4972.1,5020696.0,0,0,0,0,0,0,0.76,25.8,0,عضوي سالب
1434.3,366312.0,0,0,0,0,0,0,0.211,49.8,0,عضوي مع كاذب
7646.6,3485772.0,0,1,0,0,0,0,0.861,55.7,0,عضوي سالب
2640.8,10345746.0,1,0,0,0,1,0,0.812,44.2,0,عضوي سالب
240.4,225.0,1,0,0,0,1,0,0.81,44.1,1,مشاهدون بعيدون
6639.6,19389079.0,0,1,0,0,0,0,0.796,69.7,0,عضوي سالب
489.5,80.0,1,0,0,0,0,0,0.616,71.6,1,تشتت واسع
38.3,86.0,1,0,0,0,0,0,0.458,44.8,1,عضوي موجب
18.8,44.0,1,0,0,0,0,0,0.612,52.8,1,انفجار مركب
7868.3,6876455.0,0,1,0,0,0,0,0.687,52.5,0,عضوي سالب
8795.4,7553225.0,0,1,0,0,0,0,0.039,38.8,0,عضوي مع كاذب
3196.9,3828340.0,0,1,0,0,0,0,0.774,56.1,0,عضوي سالب
67.8,180.0,1,0,0,0,0,0,0.671,25.5,1,عضوي موجب
2144.8,5953682.0,0,1,0,0,1,0,0.325,15.6,0,عضوي مع كاذب
0.0,1304.3,1,0,0,0,0,0,0.74,55.8,1,مبلغ متأخر
34.9,127.0,1,0,0,0,1,0,0.772,34.7,1,عضوي موجب
0.0,89.0,1,0,0,0,0,0,0.682,27.9,1,نفس المكان بفاصل زمني
0.0,78.0,1,0,0,0,1,0,0.2,42.3,0,كاذب انتهازي
17.1,111.0,1,0,0,0,1,0,0.648,62.9,1,عضوي موجب
0.0,215.0,1,0,0,0,0,0,0.812,43.3,1,عضوي موجب
0.0,131.0,1,0,0,0,0,0,0.846,88.7,1,عضوي موجب
3159.7,16864020.0,0,1,0,0,0,0,0.87,32.0,0,عضوي سالب
0.0,98.0,1,0,0,0,0,0,0.72,55.4,1,عضوي موجب
32.0,29.0,1,0,0,0,0,0,0.726,32.8,1,حريقان متجاوران
0.0,249.0,1,0,0,0,1,0,0.705,56.9,1,عضوي موجب
0.0,1008.8,1,0,0,0,0,0,0.724,42.7,1,مبلغ متأخر
0.0,358.0,1,0,0,0,1,0,0.943,62.1,1,عضوي موجب
4080.3,7932527.0,0,1,0,0,0,0,0.613,36.9,0,عضوي سالب
0.0,72.0,1,0,0,0,0,0,0.73,72.7,1,تشتت واسع
0.0,85.0,1,0,0,0,1,0,0.741,65.8,1,عضوي موجب
0.0,336.0,0,1,0,0,0,0,0.624,44.7,1,انفجار مركب
0.0,6.0,1,0,0,0,0,0,0.679,48.9,1,نفس المكان بفاصل زمني
111.9,63.0,1,0,0,0,1,0,0.631,31.0,1,مشاهدون بعيدون
81.2,74.0,1,0,0,0,0,0,0.632,45.5,1,مشاهدون بعيدون
0.0,137.0,1,0,0,0,0,0,0.89,34.1,1,حريق+طبي مستقلان
12.3,238.0,1,0,0,0,1,0,0.628,60.7,1,عضوي موجب
0.0,133.0,1,0,0,0,0,0,0.624,56.9,1,حريقان متجاوران
360.8,153.0,1,0,0,0,0,0,0.642,45.2,0,حريقان متجاوران
0.0,107.0,1,0,0,0,0,0,0.678,52.1,1,نفس المكان بفاصل زمني
71.6,12.0,1,0,0,0,0,0,0.674,66.1,1,تشتت واسع
75.4,68.0,1,0,0,0,0,0,0.822,41.3,1,عضوي موجب
273.4,4.0,1,0,0,0,0,0,0.618,40.0,0,حريقان متجاوران
54.3,267.0,1,0,0,0,0,0,0.722,48.8,1,عضوي موجب
1607.5,12091825.0,1,0,0,0,1,0,0.682,64.9,0,عضوي سالب
2798.8,22210943.0,0,1,0,0,1,0,0.687,61.4,0,عضوي سالب
28.5,168.0,0,1,0,0,0,0,0.746,48.7,1,انفجار مركب
0.0,178.0,0,0,0,1,0,0,0.618,56.0,1,انفجار مركب
6.8,127.0,1,0,1,1,0,0,0.954,66.6,1,عضوي موجب
4973.6,5020939.0,0,0,0,0,1,0,0.76,21.6,0,عضوي سالب
15.5,93.0,1,0,0,0,0,0,0.828,77.4,1,عضوي موجب
0.0,254.0,1,0,0,0,0,1,0.923,19.0,1,عضوي موجب
282.4,46.0,0,1,0,0,0,0,0.604,46.5,0,حريق+طبي مستقلان
6488.4,10940740.0,0,1,0,0,0,0,0.785,30.6,0,عضوي سالب
58.1,19.0,1,0,0,0,0,0,0.458,37.2,1,عضوي موجب
3875.7,27360424.0,1,0,0,0,1,0,0.892,54.3,0,عضوي سالب
5416.3,9919423.0,0,0,0,0,0,0,0.83,62.5,0,عضوي سالب
82.0,2.0,1,0,0,0,1,0,0.824,54.9,1,عضوي موجب
22.6,825.4,1,0,0,0,0,0,0.81,41.7,1,مبلغ متأخر
0.0,215.0,1,0,0,0,1,0,0.737,96.8,1,عضوي موجب
103.7,13.0,1,0,0,0,1,0,0.17,37.7,0,كاذب انتهازي
36.3,55.0,1,0,0,0,1,0,0.728,76.1,1,عضوي موجب
27.4,21.0,1,0,0,0,0,0,0.76,38.1,1,حريقان متجاوران
80.9,109.0,1,0,0,1,0,0,0.943,63.8,1,عضوي موجب
106.3,1218.9,1,0,0,0,0,0,0.619,30.2,0,سلسلة حوادث سير
0.0,6.0,1,0,1,1,0,0,0.841,70.5,0,جيران طبيون
18.0,30.0,0,1,0,0,0,0,0.682,46.2,1,انفجار مركب
110.0,313.0,1,0,0,0,0,0,0.62,17.5,1,عضوي موجب
20.6,83.0,1,0,0,0,0,0,0.443,73.7,1,عضوي موجب
3968.5,1834683.0,0,1,0,0,0,0,0.525,59.5,0,عضوي سالب
111.5,262.0,1,0,0,0,0,0,0.616,63.1,1,تشتت واسع
0.0,349.0,1,0,0,0,0,0,0.621,23.1,1,حريقان متجاوران
0.0,171.0,1,0,0,0,0,0,0.788,52.1,1,عضوي موجب
222.7,70.0,0,1,0,0,0,0,0.623,42.7,0,حريق+طبي مستقلان
4.6,161.0,1,0,0,0,0,0,0.693,53.9,1,عضوي موجب
28.6,7.0,1,0,0,0,0,0,0.703,41.4,1,عضوي موجب
88.6,131.0,1,0,0,0,0,0,0.9,30.0,1,عضوي موجب
0.0,213.0,1,0,0,1,0,0,0.704,94.9,1,عضوي موجب
0.0,105.0,1,0,0,0,1,0,0.719,75.9,1,عضوي موجب
1376.6,6657749.0,0,1,0,0,0,0,0.626,57.8,0,عضوي سالب
29.8,1266.5,1,0,0,0,0,0,0.761,20.1,0,نفس المكان بفاصل زمني
418.5,8394436.0,1,0,0,0,1,0,0.129,31.1,0,عضوي مع كاذب
26.9,109.0,1,0,0,0,0,0,0.758,17.6,1,عضوي موجب
58.4,105.0,1,0,0,0,0,0,0.796,14.5,1,عضوي موجب
8046.5,616790.0,0,0,0,0,0,0,0.37,83.9,0,عضوي مع كاذب
5333.0,23950297.0,0,1,0,0,0,0,0.494,67.8,0,عضوي سالب
3758.6,11047366.0,0,1,0,0,1,0,0.847,76.8,0,عضوي سالب
495.3,353.0,1,0,0,0,0,0,0.723,89.3,1,تشتت واسع
59.4,493.0,1,0,0,0,0,0,0.55,54.6,1,عضوي موجب
0.0,128.0,1,0,0,0,1,0,0.641,52.9,1,عضوي موجب
0.0,68.0,1,0,0,0,0,0,0.712,41.2,1,حريقان متجاوران
3659.4,7233568.0,0,0,0,0,1,0,0.781,79.3,0,عضوي مع كاذب
71.1,548.0,1,0,0,0,1,0,0.739,45.8,1,عضوي موجب
94.3,343.0,1,0,0,0,1,0,0.674,42.9,1,مشاهدون بعيدون
0.0,19.0,0,1,0,0,0,0,0.82,51.4,1,انفجار مركب
838.9,15545388.0,0,1,0,0,0,0,0.591,40.2,0,عضوي سالب
0.0,68.0,1,0,0,0,0,0,0.758,22.3,1,مبلغ متأخر
0.0,100.0,1,0,1,1,0,0,0.701,56.3,0,جيران طبيون
5803.9,18355020.0,0,1,0,0,0,0,0.584,83.6,0,عضوي سالب
183.8,265.0,0,1,0,1,0,0,0.852,54.6,0,حريق+طبي مستقلان
15.3,7.0,1,0,1,1,0,0,0.47,95.1,1,عضوي موجب
0.0,26.0,1,0,1,1,0,0,0.677,39.0,0,جيران طبيون
0.0,227.0,0,1,0,0,0,0,0.682,32.5,1,انفجار مركب
3001.7,26035698.0,1,0,1,0,0,0,0.81,56.3,0,عضوي سالب
25.0,195.0,1,0,0,0,0,0,0.604,62.5,1,عضوي موجب
28.7,229.0,1,0,1,1,0,0,0.797,32.6,1,عضوي موجب
33.3,2089.3,1,0,0,0,0,0,0.711,21.5,0,نفس المكان بفاصل زمني
64.5,16.0,1,0,0,0,0,0,0.609,68.5,1,تشتت واسع
4448.5,15322249.0,1,0,0,0,0,0,0.789,66.3,0,عضوي سالب
7122.9,23741333.0,0,1,0,0,0,0,0.461,55.3,0,عضوي سالب
10.1,110.0,1,0,0,0,0,0,0.809,58.6,1,عضوي موجب
39.9,54.0,1,0,0,0,0,0,0.588,59.1,1,عضوي موجب
38.2,324.0,1,0,0,0,0,0,0.87,72.7,1,عضوي موجب
2412.3,4620882.0,0,1,0,0,0,0,0.81,90.8,0,عضوي سالب
0.0,73.0,1,0,0,0,0,0,0.659,70.6,1,عضوي موجب
3067.8,4082876.0,1,0,0,0,1,0,0.835,45.3,0,عضوي سالب
3757.0,25908921.0,0,1,0,0,0,0,0.734,88.5,0,عضوي سالب
30.0,96.0,1,0,0,0,0,0,0.862,27.5,1,عضوي موجب
1315.6,17967190.0,0,1,0,0,1,0,0.152,54.5,0,عضوي مع كاذب
8.8,115.0,1,0,1,0,0,0,0.772,51.1,1,عضوي موجب
0.0,2189.7,1,0,0,0,0,0,0.748,56.7,0,نفس المكان بفاصل زمني
5205.9,16501022.0,0,0,0,0,0,0,0.863,62.6,0,عضوي سالب
59.1,70.0,1,0,0,0,0,0,0.853,50.3,1,عضوي موجب
8.9,143.0,1,0,0,0,0,0,0.624,17.2,1,حريق+طبي مستقلان
5.0,136.0,1,0,1,1,0,0,0.781,66.6,1,عضوي موجب
771.6,2290465.0,0,1,0,0,1,0,0.134,75.0,0,عضوي مع كاذب
0.0,1795.9,1,0,0,0,0,0,0.771,58.0,0,نفس المكان بفاصل زمني
0.0,456.0,1,0,0,0,1,0,0.885,45.6,1,عضوي موجب
1456.6,2239317.0,1,0,0,0,1,0,0.826,43.1,0,عضوي مع كاذب
6901.6,25859217.0,1,0,0,0,0,0,0.616,78.2,0,عضوي سالب
0.0,248.0,1,0,0,0,0,0,0.832,53.7,1,عضوي موجب
72.9,227.0,1,0,1,1,0,0,0.729,28.9,1,عضوي موجب
156.5,95.0,1,0,0,0,0,0,0.679,82.2,1,تشتت واسع
19.9,480.0,1,0,0,0,0,0,0.497,54.7,1,عضوي موجب
0.0,286.0,1,0,0,0,0,0,0.823,44.1,1,حريقان متجاوران
0.4,1460.3,1,0,0,0,0,0,0.755,48.5,0,نفس المكان بفاصل زمني
0.0,491.0,1,0,0,0,0,0,0.497,61.5,1,عضوي موجب
0.0,266.0,1,0,0,0,1,1,0.885,61.4,1,عضوي موجب
126.4,7.0,1,0,0,0,0,0,0.852,46.9,1,عضوي موجب
5008.3,18115845.0,0,1,0,0,0,0,0.769,54.0,0,عضوي سالب
6691.9,30298876.0,0,1,0,0,0,0,0.821,51.1,0,عضوي سالب
1698.4,4976533.0,0,0,0,0,0,0,0.87,76.9,0,عضوي سالب
403.3,34.0,1,0,0,0,0,0,0.73,79.1,1,تشتت واسع
9.8,76.0,1,0,0,0,1,0,0.515,52.1,1,عضوي موجب
66.0,208.0,1,0,0,0,1,0,0.595,72.5,1,عضوي موجب
384.5,144.0,1,0,0,0,0,0,0.712,76.3,1,تشتت واسع
0.0,185.0,1,0,0,0,1,0,0.664,77.8,1,عضوي موجب
0.0,92.0,1,0,0,0,0,0,0.836,36.4,1,عضوي موجب
0.0,8.0,1,0,0,0,0,0,0.443,52.5,1,عضوي موجب
0.0,78.0,0,1,0,0,0,0,0.782,59.2,1,انفجار مركب
113.5,34.0,1,0,0,0,0,0,0.71,13.3,1,عضوي موجب
4384.2,9806738.0,0,0,0,0,0,0,0.739,71.3,0,عضوي سالب
60.2,256.0,1,0,0,0,0,0,0.821,17.5,1,عضوي موجب
7.3,53.0,0,0,0,0,0,0,0.607,49.8,1,انفجار مركب
12228.5,5434987.0,1,0,0,0,0,0,0.737,77.3,0,عضوي سالب
3574.1,8831040.0,0,1,0,0,0,0,0.775,42.9,0,عضوي سالب
46.0,55.0,1,0,0,0,0,0,0.719,43.0,1,انفجار مركب
0.0,65.0,1,0,0,0,0,0,0.807,68.1,1,عضوي موجب
0.0,50.0,1,0,0,0,0,0,0.721,31.4,1,نفس المكان بفاصل زمني
4829.6,767105.0,0,1,0,0,1,0,0.334,54.6,0,عضوي مع كاذب
78.8,161.0,1,0,0,0,0,0,0.868,60.9,1,عضوي موجب
105.5,119.0,1,0,0,0,0,0,0.62,30.3,1,عضوي موجب
36.2,802.9,1,0,0,0,0,0,0.621,33.3,1,مبلغ متأخر
2989.6,4702390.0,0,1,0,0,0,0,0.734,43.7,0,عضوي سالب
4.4,43.0,0,1,0,0,0,0,0.601,29.5,1,انفجار مركب
0.0,15.0,1,0,0,0,1,0,0.733,90.0,1,عضوي موجب
29.2,43.0,1,0,0,0,1,0,0.933,18.3,1,عضوي موجب
21.0,33.0,1,0,0,0,0,0,0.774,88.5,1,عضوي موجب
327.5,233.0,1,0,0,0,0,0,0.712,37.9,0,حريقان متجاوران
300.4,186.0,0,1,0,0,0,0,0.937,67.4,0,حريق+طبي مستقلان
