report_id,incident_id,is_fake,latitude,longitude,gps_accuracy,timestamp,incident_type,citizen_severity,incident_anchor,injured_count,injured_unknown,is_witness,has_media,submission_method,user_id,user_true_report_ratio,true_severity,fake_style
RPT-00112,INC-0048,0,33.533861,36.308883,16.4,2026-08-16 23:20:55,medical,low,at_home,3,False,False,False,full_form,USR-0209,0.868,medium,
RPT-02756,INC-0977,0,33.497517,36.314351,36.6,2026-02-04 06:45:43,rescue,high,seeing_it,0,False,False,False,sos,USR-0485,0.74,medium,
RPT-02792,INC-0988,0,33.499633,36.311935,12.2,2026-11-21 16:40:40,fire,critical,seeing_it,7,False,True,False,sos,USR-0319,0.891,critical,
RPT-04115,,1,33.532322,36.301043,12.0,2026-03-13 18:12:04,police,high,unknown,3,False,False,False,full_form,USR-0791,0.873,,smart
RPT-03302,INC-1199,0,33.526311,36.293702,33.6,2026-10-02 10:52:52,fire,critical,seeing_it,5,False,False,True,sos,USR-0639,0.662,critical,
RPT-02026,INC-0739,0,33.516769,36.261154,16.4,2026-02-25 16:57:05,fire,low,seeing_it,1,False,False,True,sos,USR-0675,0.55,medium,
RPT-03763,INC-1366,0,33.509524,36.260478,21.8,2026-08-01 13:56:34,medical,low,seeing_it,1,False,True,False,sos,USR-0712,0.724,medium,
RPT-02997,INC-1074,0,33.499752,36.260228,40.6,2026-04-10 01:29:06,medical,high,at_home,2,False,False,False,full_form,USR-0497,0.834,high,
RPT-01085,INC-0407,0,33.486532,36.323005,15.3,2026-12-06 20:16:20,road,medium,unknown,1,False,True,True,sos,USR-0035,0.728,medium,
RPT-00140,INC-0058,0,33.554901,36.2539,46.4,2026-06-25 14:24:40,medical,high,at_home,8,False,False,True,voice,USR-0212,0.822,high,
RPT-00745,INC-0283,0,33.545755,36.263897,43.9,2026-09-07 11:41:55,collapse,medium,unknown,,True,False,True,full_form,USR-0030,0.9,medium,
RPT-00418,INC-0164,0,33.581583,36.231469,40.2,2026-01-24 01:49:34,fire,high,at_home,7,False,False,True,sos,USR-0474,0.544,critical,
RPT-04172,,1,33.499366,36.325973,24.7,2026-06-16 17:18:48,fire,low,unknown,,True,True,False,full_form,FKR-0056,0.054,,classic
RPT-01181,INC-0442,0,33.503078,36.324195,25.5,2026-04-03 09:23:36,medical,medium,seeing_it,1,False,False,False,sos,USR-0340,0.895,medium,
RPT-02019,INC-0734,0,33.545127,36.219511,38.1,2026-08-03 11:25:43,medical,medium,at_home,0,False,False,False,full_form,USR-0055,0.64,high,
RPT-04438,,1,33.529374,36.30164,46.2,2026-08-25 12:44:28,fire,low,seeing_it,5,False,True,False,sos,USR-0462,0.713,,smart
RPT-00818,INC-0305,0,33.523949,36.308575,9.2,2026-03-03 10:14:15,fire,medium,unknown,,True,True,False,sos,USR-0048,0.943,medium,
RPT-02889,INC-1027,0,33.49285,36.325113,34.2,2026-01-13 19:18:32,road,low,seeing_it,0,False,True,True,sos,USR-0147,0.752,low,
RPT-01567,INC-0582,0,33.527312,36.290389,21.4,2026-02-22 12:21:24,road,medium,seeing_it,0,False,False,True,sos,USR-0761,0.608,low,
RPT-01428,INC-0541,0,33.508154,36.279866,35.4,2026-07-19 15:45:37,road,high,seeing_it,6,False,False,False,voice,USR-0766,0.636,high,
RPT-03606,INC-1300,0,33.496485,36.327015,36.0,2026-04-24 12:30:20,disaster,critical,seeing_it,2,False,True,False,sos,USR-0042,0.813,high,
RPT-04435,,1,33.506221,36.268992,7.9,2026-02-08 05:06:41,medical,critical,seeing_it,,True,False,False,sos,FKR-0020,0.304,,classic
RPT-03182,INC-1155,0,33.495096,36.315719,27.5,2026-11-24 05:52:41,medical,high,at_home,0,False,False,False,voice,USR-0715,0.814,high,
RPT-00131,INC-0055,0,33.533129,36.288165,35.6,2026-09-13 19:16:14,fire,critical,at_home,1,False,False,True,sos,USR-0071,0.928,high,
RPT-04196,,1,33.514675,36.292402,5.2,2026-02-27 14:56:26,police,high,seeing_it,,True,False,False,sos,USR-0686,0.771,,smart
RPT-04535,,1,33.545497,36.252768,45.3,2026-05-23 20:26:26,fire,high,unknown,17,False,False,False,sos,FKR-0003,0.37,,classic
RPT-02790,INC-0987,0,33.500729,36.312875,9.8,2026-01-15 13:01:55,rescue,high,seeing_it,0,False,False,False,full_form,USR-0724,0.733,medium,
RPT-01777,INC-0644,0,33.504417,36.312535,38.5,2026-05-26 17:15:47,road,high,seeing_it,,True,True,False,sos,USR-0410,0.898,high,
RPT-00024,INC-0012,0,33.546948,36.298336,28.9,2026-06-02 08:50:26,road,low,seeing_it,1,False,True,False,sos,USR-0233,0.939,low,
RPT-00265,INC-0106,0,33.538988,36.297602,49.0,2026-05-01 16:24:11,fire,critical,at_home,5,False,False,True,sos,USR-0444,0.827,high,
RPT-01665,INC-0613,0,33.544253,36.298479,35.0,2026-02-16 09:39:26,disaster,critical,seeing_it,,True,False,True,sos,USR-0262,0.669,critical,
RPT-01244,INC-0461,0,33.519777,36.282745,34.0,2026-06-15 16:53:44,fire,critical,seeing_it,,True,False,False,full_form,USR-0016,0.875,medium,
RPT-02166,INC-0783,0,33.546818,36.304642,38.8,2026-03-24 18:04:19,road,low,unknown,0,False,False,True,full_form,USR-0162,0.842,medium,
RPT-01929,INC-0696,0,33.516597,36.292556,11.0,2026-12-13 13:15:40,medical,medium,seeing_it,4,False,False,False,full_form,USR-0399,0.933,high,
RPT-02706,INC-0959,0,33.526158,36.286974,37.9,2026-11-16 12:50:44,medical,low,at_home,0,False,False,True,full_form,USR-0772,0.588,low,
RPT-04055,INC-1478,0,33.541961,36.259413,34.5,2026-07-19 15:30:31,disaster,critical,seeing_it,5,False,False,False,sos,USR-0728,0.755,high,
RPT-03355,INC-1211,0,33.488487,36.327455,39.4,2026-11-01 15:07:16,fire,critical,seeing_it,4,False,True,False,full_form,USR-0218,0.779,critical,
RPT-03397,INC-1226,0,33.529827,36.29537,15.2,2026-08-20 21:36:28,medical,medium,at_home,1,False,False,False,full_form,USR-0077,0.739,medium,
RPT-02148,INC-0775,0,33.502939,36.260775,13.9,2026-04-10 20:16:55,fire,medium,seeing_it,3,False,True,True,sos,USR-0686,0.771,medium,
RPT-01656,INC-0609,0,33.49942,36.258544,48.8,2026-06-27 17:50:43,medical,low,at_home,0,False,False,False,sos,USR-0366,0.896,low,
RPT-04220,,1,33.544075,36.308604,44.9,2026-12-18 07:32:31,fire,medium,seeing_it,1,False,False,False,voice,USR-0448,0.895,,smart
RPT-03684,INC-1332,0,33.54239,36.249729,36.6,2026-07-22 05:18:38,medical,low,at_home,0,False,False,False,sos,USR-0603,0.761,low,
RPT-01148,INC-0430,0,33.542373,36.303042,11.8,2026-12-09 07:55:44,fire,high,at_home,4,False,False,False,sos,USR-0437,0.872,high,
RPT-00319,INC-0125,0,33.503788,36.3147,48.2,2026-07-04 08:26:01,road,medium,seeing_it,0,False,False,True,full_form,USR-0080,0.911,medium,
RPT-02763,INC-0979,0,33.506167,36.273874,43.9,2026-07-17 18:57:30,road,high,seeing_it,5,False,False,True,full_form,USR-0417,0.854,high,
RPT-03109,INC-1120,0,33.504714,36.316932,38.4,2026-12-13 10:24:25,medical,medium,seeing_it,2,False,False,False,full_form,USR-0064,0.741,medium,
RPT-04162,,1,33.573081,36.216059,16.8,2026-11-21 01:37:38,medical,medium,unknown,,True,False,False,sos,FKR-0030,0.211,,classic
RPT-00474,INC-0176,0,33.52162,36.280841,6.4,2026-06-11 15:42:38,medical,high,at_home,0,False,False,False,full_form,USR-0172,0.459,high,
RPT-01925,INC-0695,0,33.531626,36.293189,28.4,2026-02-24 13:45:51,medical,medium,at_home,2,False,False,False,sos,USR-0414,0.884,medium,
RPT-03854,INC-1402,0,33.502479,36.281984,15.4,2026-03-13 22:35:39,medical,critical,at_home,7,False,False,False,sos,USR-0194,0.854,critical,
RPT-02941,INC-1053,0,33.488257,36.319178,14.5,2026-11-02 17:43:26,rescue,high,seeing_it,,True,False,False,sos,USR-0310,0.96,high,
RPT-01645,INC-0605,0,33.509337,36.268548,6.4,2026-06-25 11:35:07,road,medium,seeing_it,6,False,False,True,full_form,USR-0751,0.709,high,
RPT-01512,INC-0562,0,33.559803,36.263913,18.2,2026-07-16 15:06:11,road,high,seeing_it,2,False,True,False,full_form,USR-0532,0.683,high,
RPT-03253,INC-1180,0,33.51023,36.271349,17.1,2026-04-16 04:49:51,medical,critical,at_home,15,False,False,False,voice,USR-0205,0.876,critical,
RPT-01011,INC-0377,0,33.51967,36.284448,44.1,2026-02-11 14:53:48,medical,medium,at_home,1,False,True,False,full_form,USR-0554,0.956,low,
RPT-01695,INC-0618,0,33.505207,36.280478,21.4,2026-03-02 23:43:03,medical,medium,at_home,6,False,False,True,full_form,USR-0642,0.863,high,
RPT-01491,INC-0558,0,33.569032,36.25365,45.3,2026-03-12 00:55:54,collapse,high,seeing_it,6,False,False,True,sos,USR-0414,0.884,high,
RPT-00857,INC-0320,0,33.513883,36.285215,21.6,2026-04-03 12:16:19,road,high,unknown,0,False,False,False,voice,USR-0261,0.888,medium,
RPT-04498,,1,33.58322,36.259609,48.6,2026-12-10 19:22:25,fire,high,seeing_it,4,False,False,False,sos,USR-0160,0.809,,smart
RPT-01043,INC-0390,0,33.507205,36.269539,29.9,2026-04-01 23:01:15,road,critical,seeing_it,16,False,False,True,full_form,USR-0778,0.597,critical,
RPT-00858,INC-0321,0,33.542707,36.295751,13.1,2026-05-26 18:45:48,road,medium,seeing_it,0,False,False,True,full_form,USR-0027,0.946,low,
RPT-00206,INC-0085,0,33.554932,36.264031,13.1,2026-10-20 03:57:30,fire,low,seeing_it,1,False,False,False,sos,USR-0531,0.932,medium,
RPT-02395,INC-0855,0,33.51129,36.2625,47.4,2026-09-17 21:30:34,fire,critical,at_home,6,False,False,True,sos,USR-0024,0.862,critical,
RPT-01481,INC-0556,0,33.561984,36.237909,8.3,2026-09-21 17:51:54,fire,medium,seeing_it,4,False,False,False,full_form,USR-0604,0.688,medium,
RPT-02337,INC-0837,0,33.49756,36.259599,34.4,2026-12-09 13:35:43,medical,low,seeing_it,2,False,False,False,full_form,USR-0559,0.463,low,
RPT-02945,INC-1054,0,33.522496,36.296086,23.1,2026-07-20 10:36:17,collapse,high,seeing_it,3,False,False,False,full_form,USR-0785,0.809,high,
RPT-03179,INC-1154,0,33.527891,36.290846,14.6,2026-05-11 22:10:19,road,medium,unknown,,True,False,False,full_form,USR-0763,0.922,medium,
RPT-04213,,1,33.571926,36.226132,44.3,2026-06-21 11:06:50,fire,critical,unknown,,True,False,False,sos,FKR-0030,0.211,,classic
RPT-00088,INC-0040,0,33.513562,36.290392,30.1,2026-11-16 06:46:22,road,medium,seeing_it,,True,True,False,voice,USR-0628,0.857,low,
RPT-03568,INC-1287,0,33.562853,36.247145,27.5,2026-09-25 12:42:56,road,high,seeing_it,,True,False,False,sos,USR-0526,0.804,medium,
RPT-02505,INC-0882,0,33.494842,36.328163,29.9,2026-01-06 19:52:31,road,low,unknown,0,False,False,True,sos,USR-0550,0.926,medium,
RPT-03453,INC-1251,0,33.498024,36.25942,11.3,2026-06-24 13:21:21,road,low,seeing_it,2,False,True,False,full_form,USR-0582,0.799,low,
RPT-03188,INC-1157,0,33.499403,36.325322,39.3,2026-04-10 13:45:37,medical,high,at_home,1,False,False,False,full_form,USR-0137,0.787,high,
RPT-04511,,1,33.525701,36.290815,25.6,2026-12-21 08:27:30,police,critical,at_home,,True,False,False,full_form,USR-0029,0.927,,smart
RPT-01391,INC-0526,0,33.489203,36.324664,8.5,2026-01-06 07:45:29,medical,low,at_home,,True,False,False,full_form,USR-0184,0.719,low,
RPT-00681,INC-0261,0,33.501916,36.273121,25.5,2026-07-01 15:46:13,medical,medium,at_home,4,False,False,False,full_form,USR-0220,0.693,medium,
RPT-04527,,1,33.516938,36.284187,16.6,2026-03-02 09:32:38,police,high,unknown,,True,False,False,sos,FKR-0030,0.211,,classic
RPT-02502,INC-0881,0,33.484872,36.329273,5.7,2026-03-18 14:38:03,rescue,high,seeing_it,0,False,False,False,full_form,USR-0578,0.781,high,
RPT-04520,,1,33.496397,36.320516,48.0,2026-07-01 14:56:51,fire,high,seeing_it,,True,False,False,full_form,FKR-0032,0.159,,classic
RPT-00698,INC-0268,0,33.486356,36.315448,13.0,2026-09-02 18:13:34,rescue,high,seeing_it,1,False,False,False,voice,USR-0429,0.76,high,
RPT-01660,INC-0612,0,33.578179,36.215298,15.3,2026-01-14 12:45:45,police,critical,seeing_it,6,False,False,True,sos,USR-0769,0.922,critical,
RPT-03066,INC-1101,0,33.485382,36.322926,13.2,2026-01-18 10:14:38,road,critical,seeing_it,6,False,False,False,sos,USR-0539,0.661,high,
RPT-01675,INC-0613,0,33.543151,36.298353,9.4,2026-02-16 09:32:52,disaster,critical,seeing_it,,True,True,False,voice,USR-0264,0.756,critical,
RPT-00239,INC-0094,0,33.539602,36.301567,9.1,2026-03-25 11:16:51,medical,critical,seeing_it,6,False,False,False,full_form,USR-0602,0.769,critical,
RPT-04197,,1,33.522026,36.279974,12.4,2026-04-28 06:08:14,fire,critical,seeing_it,23,False,False,False,voice,FKR-0040,0.252,,classic
RPT-02327,INC-0832,0,33.532698,36.292303,49.2,2026-07-23 11:33:47,medical,low,at_home,,True,False,False,full_form,USR-0597,0.813,low,
RPT-00334,INC-0128,0,33.517344,36.269886,28.2,2026-11-22 17:07:21,medical,low,at_home,0,False,False,False,sos,USR-0661,0.882,low,
RPT-02958,INC-1057,0,33.499444,36.27275,22.3,2026-11-03 14:45:56,fire,medium,at_home,2,False,False,True,full_form,USR-0691,0.832,medium,
RPT-01248,INC-0461,0,33.520034,36.282175,13.3,2026-06-15 16:52:31,fire,high,seeing_it,1,False,True,True,full_form,USR-0166,0.817,medium,
RPT-03374,INC-1214,0,33.519177,36.28701,37.9,2026-07-27 19:01:40,fire,medium,seeing_it,,True,False,True,voice,USR-0144,0.876,medium,
RPT-03814,INC-1388,0,33.511178,36.258914,20.8,2026-05-02 13:33:11,medical,medium,seeing_it,4,False,False,False,full_form,USR-0276,0.758,medium,
RPT-02096,INC-0760,0,33.506597,36.268269,28.3,2026-06-02 09:18:43,road,high,seeing_it,4,False,False,True,full_form,USR-0687,0.921,high,
RPT-01497,INC-0560,0,33.496144,36.325201,14.3,2026-11-01 23:36:03,collapse,high,unknown,,True,False,False,full_form,USR-0258,0.774,high,
RPT-03968,INC-1440,0,33.522718,36.285472,11.3,2026-04-26 13:18:22,road,critical,seeing_it,9,False,False,False,full_form,USR-0475,0.9,critical,
RPT-03358,INC-1211,0,33.487166,36.328803,12.1,2026-11-01 15:05:52,fire,critical,seeing_it,4,False,True,False,full_form,USR-0272,0.883,critical,
RPT-04537,,1,33.555883,36.264104,35.6,2026-11-11 11:24:57,fire,high,seeing_it,5,False,False,False,voice,USR-0358,0.754,,smart
RPT-01798,INC-0655,0,33.50711,36.261544,20.5,2026-02-04 13:12:44,road,low,seeing_it,0,False,False,True,full_form,USR-0229,0.827,low,
RPT-04394,,1,33.505567,36.25908,30.6,2026-05-01 10:16:25,medical,medium,unknown,,True,False,False,voice,USR-0401,0.629,,classic
RPT-01026,INC-0383,0,33.571159,36.21649,41.5,2026-01-24 18:42:03,police,medium,seeing_it,4,False,False,False,full_form,USR-0636,0.911,medium,
RPT-03310,INC-1199,0,33.527127,36.293921,44.7,2026-10-02 10:59:49,fire,high,seeing_it,5,False,False,False,sos,USR-0632,0.769,critical,
RPT-00863,INC-0322,0,33.51474,36.26358,16.8,2026-03-27 13:31:07,fire,medium,seeing_it,,True,False,False,voice,USR-0560,0.772,medium,
RPT-00665,INC-0254,0,33.576711,36.232298,7.2,2026-10-08 09:01:54,fire,low,seeing_it,1,False,True,False,full_form,USR-0468,0.699,low,
RPT-01455,INC-0550,0,33.495648,36.315501,46.6,2026-12-10 08:58:20,fire,medium,seeing_it,4,False,True,True,full_form,USR-0495,0.802,high,
RPT-03594,INC-1297,0,33.512859,36.280441,11.7,2026-02-04 06:37:58,road,low,unknown,,True,False,False,full_form,USR-0254,0.984,medium,
RPT-03493,INC-1265,0,33.519636,36.270229,16.4,2026-07-14 15:47:50,medical,low,unknown,2,False,False,False,full_form,USR-0334,0.732,medium,
RPT-04428,,1,33.513522,36.284444,9.2,2026-05-07 14:42:20,police,medium,unknown,8,False,False,False,sos,FKR-0026,0.07,,classic
RPT-01804,INC-0658,0,33.499546,36.313206,5.9,2026-02-11 20:53:37,road,high,seeing_it,1,False,False,False,full_form,USR-0431,0.826,high,
RPT-03144,INC-1137,0,33.539064,36.294548,32.4,2026-09-19 13:40:52,fire,high,unknown,0,False,False,True,full_form,USR-0248,0.799,medium,
RPT-01733,INC-0630,0,33.559609,36.22084,42.8,2026-07-17 15:06:16,disaster,high,seeing_it,,True,False,False,voice,USR-0653,0.859,medium,
RPT-01335,INC-0498,0,33.493173,36.310032,20.8,2026-08-26 07:31:29,medical,medium,seeing_it,1,False,True,False,full_form,USR-0356,0.953,medium,
RPT-00894,INC-0334,0,33.520849,36.279313,34.4,2026-03-06 23:54:28,fire,high,unknown,5,False,False,False,full_form,USR-0775,0.876,medium,
RPT-03340,INC-1206,0,33.521217,36.281339,12.2,2026-05-09 14:01:53,road,critical,seeing_it,,True,True,True,sos,USR-0035,0.728,critical,
RPT-01230,INC-0457,0,33.525108,36.310866,44.7,2026-03-26 08:19:45,fire,high,seeing_it,6,False,True,False,sos,USR-0375,0.993,high,
RPT-02816,INC-1000,0,33.498791,36.262316,45.6,2026-02-09 17:06:07,police,critical,unknown,3,False,False,False,voice,USR-0687,0.921,critical,
RPT-01287,INC-0477,0,33.507645,36.272695,32.6,2026-06-16 14:41:43,road,low,seeing_it,,True,False,True,full_form,USR-0276,0.758,low,
RPT-01446,INC-0546,0,33.500006,36.313427,29.7,2026-07-10 08:07:34,collapse,high,unknown,6,False,False,False,sos,USR-0167,0.956,critical,
RPT-01107,INC-0418,0,33.485512,36.321594,38.6,2026-12-18 15:44:53,fire,critical,unknown,3,False,False,True,full_form,USR-0407,0.812,critical,
RPT-01191,INC-0447,0,33.574928,36.223408,5.5,2026-06-08 09:53:03,disaster,critical,seeing_it,8,False,False,False,full_form,USR-0292,0.461,critical,
RPT-02074,INC-0751,0,33.524284,36.28779,20.4,2026-04-13 15:28:29,fire,high,at_home,6,False,False,False,sos,USR-0509,0.697,high,
RPT-00595,INC-0219,0,33.543186,36.304588,10.3,2026-10-21 15:17:45,medical,low,at_home,3,False,False,False,voice,USR-0409,0.873,medium,
RPT-00804,INC-0303,0,33.527141,36.281296,23.5,2026-01-14 07:28:39,disaster,high,seeing_it,3,False,True,False,full_form,USR-0682,0.739,high,
RPT-04243,,1,33.522528,36.279008,42.5,2026-09-24 18:57:28,fire,low,unknown,,True,False,False,sos,USR-0247,0.938,,smart
RPT-01289,INC-0477,0,33.508594,36.272584,45.9,2026-06-16 14:41:48,road,low,seeing_it,,True,False,False,full_form,USR-0139,0.918,low,
RPT-00336,INC-0130,0,33.519598,36.277525,39.6,2026-12-26 19:51:16,road,medium,seeing_it,0,False,True,False,sos,USR-0306,0.544,medium,
RPT-01783,INC-0645,0,33.498943,36.3119,14.8,2026-12-17 03:09:41,medical,low,at_home,0,False,False,False,full_form,USR-0457,0.806,low,
RPT-03528,INC-1276,0,33.52832,36.311288,24.5,2026-12-20 13:03:01,fire,high,at_home,3,False,False,True,full_form,USR-0166,0.817,medium,
RPT-01445,INC-0545,0,33.545409,36.24926,43.1,2026-04-14 15:12:46,medical,high,at_home,4,False,False,False,full_form,USR-0026,0.734,high,
RPT-02437,INC-0866,0,33.525518,36.283117,41.1,2026-02-14 15:45:57,medical,medium,at_home,2,False,False,False,voice,USR-0772,0.588,medium,
RPT-00351,INC-0137,0,33.527048,36.28721,48.4,2026-09-11 19:22:08,road,high,seeing_it,,True,True,False,full_form,USR-0671,0.841,medium,
RPT-01525,INC-0566,0,33.490065,36.311746,7.4,2026-01-01 02:17:11,road,medium,seeing_it,1,False,False,True,full_form,USR-0027,0.946,medium,
RPT-00930,INC-0348,0,33.514892,36.280573,21.0,2026-11-14 17:53:20,rescue,low,seeing_it,0,False,True,False,full_form,USR-0201,0.98,low,
RPT-00436,INC-0165,0,33.536248,36.300809,29.2,2026-09-19 16:56:18,rescue,medium,seeing_it,1,False,True,False,full_form,USR-0291,0.845,medium,
RPT-02948,INC-1054,0,33.522457,36.296351,33.2,2026-07-20 10:34:21,collapse,medium,seeing_it,4,False,False,False,sos,USR-0654,0.895,high,
RPT-04341,,1,33.539379,36.308966,45.5,2026-09-02 18:51:51,fire,high,unknown,2,False,False,False,voice,USR-0725,0.853,,smart
RPT-00695,INC-0267,0,33.544664,36.294063,48.9,2026-06-02 02:47:14,medical,high,at_home,0,False,False,False,full_form,USR-0455,0.748,low,
RPT-03872,INC-1407,0,33.498191,36.312877,46.7,2026-06-08 15:08:39,medical,high,at_home,3,False,False,False,voice,USR-0009,0.858,medium,
RPT-01603,INC-0591,0,33.535704,36.21726,19.4,2026-12-11 11:10:52,fire,medium,seeing_it,0,False,False,False,full_form,USR-0209,0.868,medium,
RPT-00594,INC-0218,0,33.562406,36.218619,21.4,2026-03-03 11:40:06,road,low,seeing_it,3,False,True,False,voice,USR-0788,0.969,medium,
RPT-00480,INC-0178,0,33.52561,36.294183,45.8,2026-03-27 12:34:27,medical,high,seeing_it,4,False,False,False,full_form,USR-0171,0.794,high,
RPT-00339,INC-0132,0,33.552184,36.254527,48.9,2026-04-13 19:12:58,medical,high,at_home,2,False,False,False,full_form,USR-0651,0.862,medium,
RPT-01898,INC-0690,0,33.496324,36.326944,28.5,2026-01-21 21:08:43,fire,critical,unknown,5,False,False,False,voice,USR-0129,0.711,high,
RPT-01910,INC-0691,0,33.492431,36.312654,13.6,2026-07-17 10:26:43,fire,medium,at_home,4,False,False,True,full_form,USR-0187,0.89,high,
RPT-04277,,1,33.4984,36.314236,7.3,2026-04-02 12:03:10,fire,critical,at_home,8,False,False,False,voice,USR-0710,0.921,,classic
RPT-03463,INC-1254,0,33.506401,36.265475,44.7,2026-09-08 19:58:55,fire,critical,seeing_it,4,False,False,True,sos,USR-0531,0.932,critical,
RPT-02236,INC-0797,0,33.4885,36.321673,35.1,2026-01-17 12:15:25,fire,critical,seeing_it,4,False,False,False,full_form,USR-0593,0.873,high,
RPT-00284,INC-0114,0,33.57687,36.245317,42.7,2026-08-05 08:21:43,fire,high,at_home,3,False,False,False,full_form,USR-0326,0.865,medium,
RPT-00467,INC-0173,0,33.523199,36.280912,46.4,2026-08-28 09:30:30,road,critical,seeing_it,0,False,False,False,sos,USR-0495,0.802,high,
RPT-02186,INC-0787,0,33.56057,36.245309,8.6,2026-02-04 10:11:57,medical,low,at_home,1,False,False,True,sos,USR-0723,0.856,medium,
RPT-00532,INC-0195,0,33.519975,36.290317,12.7,2026-11-13 18:15:11,road,critical,seeing_it,15,False,False,True,sos,USR-0181,0.929,critical,
RPT-01863,INC-0676,0,33.512828,36.281125,38.9,2026-12-11 17:08:22,road,medium,at_home,7,False,False,False,sos,USR-0200,0.846,high,
RPT-02721,INC-0965,0,33.507864,36.266275,27.5,2026-03-07 11:31:36,road,high,seeing_it,4,False,True,False,sos,USR-0251,0.892,high,
RPT-00841,INC-0312,0,33.502431,36.259773,5.9,2026-12-22 07:25:39,fire,medium,at_home,2,False,False,False,sos,USR-0495,0.802,high,
RPT-01585,INC-0584,0,33.500645,36.266197,14.6,2026-01-10 10:35:54,fire,low,seeing_it,5,False,False,True,full_form,USR-0314,0.836,medium,
RPT-01584,INC-0584,0,33.501176,36.265105,40.0,2026-01-10 10:36:12,fire,medium,seeing_it,,True,False,True,sos,USR-0155,0.964,medium,
RPT-02806,INC-0994,0,33.540205,36.302283,30.8,2026-01-09 12:09:31,road,low,unknown,1,False,False,False,voice,USR-0312,0.926,low,
RPT-02525,INC-0888,0,33.493186,36.318874,32.3,2026-12-11 20:49:16,fire,critical,seeing_it,17,False,False,False,full_form,USR-0267,0.888,critical,
RPT-02366,INC-0849,0,33.545603,36.297628,28.7,2026-12-06 22:12:37,road,low,seeing_it,2,False,True,False,sos,USR-0086,0.874,low,
RPT-00866,INC-0322,0,33.51345,36.263401,31.9,2026-03-27 13:28:21,fire,medium,unknown,,True,False,False,sos,USR-0692,0.722,medium,
RPT-02601,INC-0920,0,33.505308,36.260611,8.3,2026-04-01 09:16:48,medical,high,at_home,,True,False,False,full_form,USR-0761,0.608,high,
RPT-00865,INC-0322,0,33.514406,36.263949,18.8,2026-03-27 13:32:18,fire,medium,at_home,4,False,False,True,full_form,USR-0134,0.931,medium,
RPT-01523,INC-0566,0,33.489798,36.312122,18.4,2026-01-01 02:07:46,road,medium,seeing_it,1,False,True,False,voice,USR-0081,0.953,medium,
RPT-01160,INC-0433,0,33.512986,36.286971,48.8,2026-03-16 18:17:16,road,medium,seeing_it,1,False,True,False,full_form,USR-0586,0.697,medium,
RPT-02196,INC-0789,0,33.520656,36.290175,32.1,2026-04-07 11:37:13,road,medium,seeing_it,5,False,True,False,full_form,USR-0237,0.954,high,
RPT-00584,INC-0214,0,33.502084,36.328763,44.4,2026-08-04 11:03:41,road,high,seeing_it,,True,False,True,voice,USR-0314,0.836,high,
RPT-01578,INC-0583,0,33.528167,36.288428,32.0,2026-10-23 06:29:27,road,critical,seeing_it,,True,True,True,sos,USR-0276,0.758,critical,
RPT-01596,INC-0590,0,33.502035,36.27805,34.8,2026-03-15 04:57:05,road,medium,seeing_it,1,False,False,False,full_form,USR-0391,0.819,low,
RPT-02152,INC-0776,0,33.517381,36.28399,23.5,2026-09-28 12:02:41,road,low,seeing_it,3,False,True,False,full_form,USR-0336,0.861,low,
RPT-01717,INC-0624,0,33.521652,36.28178,8.1,2026-11-19 08:55:14,fire,medium,seeing_it,2,False,True,True,sos,USR-0640,0.981,medium,
RPT-02764,INC-0979,0,33.504908,36.274226,19.7,2026-07-17 18:57:46,road,high,seeing_it,2,False,True,False,full_form,USR-0491,0.702,high,
RPT-00073,INC-0029,0,33.550501,36.248894,39.1,2026-12-02 17:07:50,fire,medium,at_home,2,False,False,False,full_form,USR-0679,0.625,medium,
RPT-02176,INC-0784,0,33.515156,36.293312,16.9,2026-01-13 09:34:57,police,critical,seeing_it,6,False,False,True,full_form,USR-0748,0.745,critical,
RPT-00972,INC-0359,0,33.499785,36.309819,44.6,2026-02-25 00:09:02,road,low,unknown,2,False,False,False,sos,USR-0175,0.774,medium,
RPT-02498,INC-0880,0,33.542929,36.240934,19.9,2026-04-24 17:12:26,road,low,seeing_it,,True,False,True,sos,USR-0062,0.784,medium,
RPT-04211,,1,33.518266,36.284508,28.5,2026-07-04 22:42:03,fire,critical,at_home,,True,False,False,voice,FKR-0005,0.339,,classic
RPT-04174,,1,33.563164,36.225614,25.7,2026-01-03 13:00:18,police,medium,seeing_it,6,False,False,False,sos,USR-0264,0.756,,smart
RPT-04335,,1,33.517456,36.27835,18.0,2026-03-10 15:55:21,fire,high,at_home,5,False,False,True,full_form,USR-0193,0.919,,smart
RPT-01635,INC-0599,0,33.512113,36.280338,25.0,2026-02-08 15:05:28,road,low,unknown,3,False,False,True,full_form,USR-0620,0.814,low,
RPT-01634,INC-0599,0,33.512119,36.28158,18.9,2026-02-08 15:13:06,road,low,unknown,,True,False,False,full_form,USR-0234,0.912,low,
RPT-01669,INC-0613,0,33.544057,36.29837,17.3,2026-02-16 09:34:53,disaster,critical,seeing_it,11,False,True,False,sos,USR-0778,0.597,critical,
RPT-01873,INC-0680,0,33.520921,36.28,5.9,2026-05-10 13:28:17,road,low,seeing_it,3,False,True,False,full_form,USR-0692,0.722,low,
RPT-02335,INC-0836,0,33.498167,36.267542,38.2,2026-01-08 11:27:07,medical,high,at_home,,True,False,False,full_form,USR-0283,0.763,medium,
